boundary,total,inert,ramified,split,inert_trivial,inert_non_trivial,inert_rank_inc,inert_rank_same,inert_rank_0,inert_rank_0_inc,inert_rank_0_same,inert_rank_1,inert_rank_1_inc,inert_rank_1_same,inert_rank_2,inert_rank_2_inc,inert_rank_2_same,inert_cyclic_0,inert_cyclic_0_rank_same,inert_cyclic_1,inert_cyclic_1_rank_same,inert_cyclic_2,inert_cyclic_2_rank_same,inert_cyclic_3,inert_cyclic_3_rank_same,inert_cyclic_4,inert_cyclic_4_rank_same,ramified_trivial,ramified_non_trivial,ramified_rank_inc,ramified_rank_same,ramified_rank_0,ramified_rank_0_inc,ramified_rank_0_same,ramified_rank_1,ramified_rank_1_inc,ramified_rank_1_same,ramified_rank_2,ramified_rank_2_inc,ramified_rank_2_same,ramified_cyclic_0,ramified_cyclic_0_rank_same,ramified_cyclic_1,ramified_cyclic_1_rank_same,ramified_cyclic_2,ramified_cyclic_2_rank_same,ramified_cyclic_3,ramified_cyclic_3_rank_same,ramified_cyclic_4,ramified_cyclic_4_rank_same
126433099776,38431054034,18147997532,2135058581,18147997921,17018570716,1129426816,17084982610,1063014922,17018570716,17018570716,0,1129198611,66411108,1062787503,228205,786,227419,17018570716,0,1063468778,1000924786,62497218,58820800,3195524,3007007,37091,34910,2002250072,132808509,2010058911,124999670,2002250072,2002250072,0,132782141,7808743,124973398,26368,96,26272,2002250072,0,125116105,117758212,7336179,6904785,328206,308832,1651,1569
126701535232,38512648626,18186528356,2139591608,18186528662,17054702254,1131826102,17121255120,1065273236,17054702254,17054702254,0,1131597406,66552076,1065045330,228696,790,227906,17054702254,0,1065727208,1003050428,62630099,58945959,3202883,3013913,37216,35030,2006500602,133091006,2014326042,125265566,2006500602,2006500602,0,133064583,7825344,125239239,26423,96,26327,2006500602,0,125382082,118008576,7351848,6919518,328997,309571,1656,1574
126969970688,38594243249,18225059125,2144124695,18225059429,17090834953,1134224172,17157527747,1067531378,17090834953,17090834953,0,1133994983,66692002,1067302981,229189,792,228397,17090834953,0,1067984687,1005176116,62762724,59070888,3210227,3020828,37345,35149,2010751544,133373151,2018593559,125531136,2010751544,2010751544,0,133346678,7841919,125504759,26473,96,26377,2010751544,0,125647634,118258578,7367573,6934268,329810,310335,1661,1578
127238406144,38675837913,18263590018,2148657717,18263590178,17126968365,1136621653,17193802432,1069787586,17126968365,17126968365,0,1136391947,66833272,1069558675,229706,795,228911,17126968365,0,1070241488,1007299956,62895388,59195699,3217599,3027751,37472,35269,2015002017,133655700,2022860662,125797055,2015002017,2015002017,0,133629172,7858547,125770625,26528,98,26430,2015002017,0,125913760,118509043,7383126,6948884,330619,311114,1667,1584
127506841600,38757432470,18302120808,2153190723,18302120939,17163101043,1139019765,17230076163,1072044645,17163101043,17163101043,0,1138789539,66974325,1071815214,230226,795,229431,17163101043,0,1072498671,1009424466,63028309,59320728,3224966,3034636,37593,35384,2019252691,133938032,2027127899,126062824,2019252691,2019252691,0,133911437,7875110,126036327,26595,98,26497,2019252691,0,126179782,118759486,7398620,6963449,331360,311800,1675,1592
127775277056,38839026961,18340651526,2157723753,18340651682,17199232954,1141418572,17266348908,1074302618,17199232954,17199232954,0,1141187852,67115157,1074072695,230720,797,229923,17199232954,0,1074756022,1011549322,63161886,59446406,3232225,3041464,37719,35503,2023504080,134219673,2031395795,126327958,2023504080,2023504080,0,134193027,7891617,126301410,26646,98,26548,2023504080,0,126445160,119009289,7414007,6977957,332177,312565,1683,1599
128043712512,38920621555,18379182308,2162256781,18379182466,17235365137,1143817171,17302622262,1076560046,17235365137,17235365137,0,1143585980,67256324,1076329656,231191,801,230390,17235365137,0,1077014260,1013674658,63294355,59571026,3239527,3048357,37838,35615,2027756085,134500696,2035664260,126592521,2027756085,2027756085,0,134473981,7908077,126565904,26715,98,26617,2027756085,0,126709606,119258237,7429711,6992753,332971,313306,1693,1608
128312147968,39002216169,18417713188,2166789788,18417713193,17271496356,1146216832,17338894354,1078818834,17271496356,17271496356,0,1145985193,67397197,1078587996,231639,801,230838,17271496356,0,1079272934,1015800679,63427587,59696429,3246722,3055164,37950,35724,2032007058,134782730,2039931839,126857949,2032007058,2032007058,0,134755973,7924683,126831290,26757,98,26659,2032007058,0,126974828,119507771,7445677,7007847,333767,314058,1701,1614
128580583424,39083810712,18456243965,2171322831,18456243916,17307627858,1148616107,17375166726,1081077239,17307627858,17307627858,0,1148383998,67538064,1080845934,232109,804,231305,17307627858,0,1081531123,1017926184,63560751,59821863,3254060,3062058,38064,35829,2036257879,135064952,2044199530,127123301,2036257879,2036257879,0,135038139,7941553,127096586,26813,98,26715,2036257879,0,127240751,119757823,7461115,7022327,334565,314815,1708,1621
128849018880,39165405242,18494774671,2175855850,18494774721,17343758979,1151015692,17411439199,1083335472,17343758979,17343758979,0,1150783070,67679415,1083103655,232622,805,231817,17343758979,0,1083789832,1020051772,63693661,59946985,3261392,3068957,38185,35941,2040509118,135346732,2048467247,127388603,2040509118,2040509118,0,135319864,7958031,127361833,26868,98,26770,2040509118,0,127506067,120007590,7476688,7037015,335386,315592,1723,1636
129117454336,39246999912,18533305509,2180388864,18533305539,17379893588,1153411921,17447715181,1085590328,17379893588,17379893588,0,1153178815,67820787,1085358028,233106,806,232300,17379893588,0,1086045301,1022174066,63826395,60071991,3268811,3075914,38308,36057,2044760049,135628815,2052734723,127654141,2044760049,2044760049,0,135601887,7974576,127627311,26928,98,26830,2044760049,0,127771642,120257633,7492351,7051711,336165,316325,1729,1642
129385889792,39328594456,18571836283,2184921917,18571836256,17416026476,1155809807,17483989152,1087847131,17416026476,17416026476,0,1155576223,67961868,1087614355,233584,808,232776,17416026476,0,1088302065,1024298055,63959610,60197344,3276106,3082772,38442,36184,2049010006,135911911,2057001373,127920544,2049010006,2049010006,0,135884921,7991269,127893652,26990,98,26892,2049010006,0,128038262,120508527,7507975,7066423,336942,317050,1742,1652
129654325248,39410188996,18610366949,2189454949,18610367098,17452159098,1158207851,17520262558,1090104391,17452159098,17452159098,0,1157973731,68102652,1089871079,234120,808,233312,17452159098,0,1090559703,1026423029,64091886,60321978,3283575,3089768,38567,36304,2053262253,136192696,2061270273,128184676,2053262253,2053262253,0,136165652,8007922,128157730,27044,98,26946,2053262253,0,128302770,120757319,7523435,7081000,337699,317753,1748,1658
129922760704,39491783653,18648897798,2193987983,18648897872,17488292123,1160605675,17556536514,1092361284,17488292123,17488292123,0,1160371060,68243583,1092127477,234615,808,233807,17488292123,0,1092816984,1028547664,64224545,60446789,3290844,3096610,38687,36414,2057514026,136473957,2065538514,128449469,2057514026,2057514026,0,136446868,8024390,128422478,27089,98,26991,2057514026,0,128567367,121006469,7539284,7095868,338464,318478,1753,1663
130191196160,39573378221,18687428551,2198521026,18687428644,17524425100,1163003451,17592810790,1094617761,17524425100,17524425100,0,1162768344,68384882,1094383462,235107,808,234299,17524425100,0,1095074067,1030671643,64357237,60571759,3298220,3103522,38820,36538,2061765516,136755510,2069806507,128714519,2061765516,2061765516,0,136728337,8040893,128687444,27173,98,27075,2061765516,0,128832411,121255967,7554916,7110595,339252,319214,1758,1668
130459631616,39654972685,18725959241,2203054065,18725959379,17560557416,1165401825,17629083528,1096875713,17560557416,17560557416,0,1165166243,68525304,1096640939,235582,808,234774,17560557416,0,1097331909,1032797226,64489905,60696693,3305494,3110371,38935,36649,2066017092,137036973,2074074841,128979224,2066017092,2066017092,0,137009739,8057651,128952088,27234,98,27136,2066017092,0,129097399,121505166,7570534,7125294,340039,319951,1767,1677
130728067072,39736567395,18764490102,2207587084,18764490209,17596687662,1167802440,17665354524,1099135578,17596687662,17596687662,0,1167566386,68666051,1098900335,236054,811,235243,17596687662,0,1099590687,1034923547,64623781,60822691,3312837,3117313,39081,36784,2070268727,137318357,2078342983,129244101,2070268727,2070268727,0,137291074,8074158,129216916,27283,98,27185,2070268727,0,129362351,121754577,7586084,7139939,340863,320715,1776,1685
130996502528,39818161966,18803020736,2212120161,18803021069,17632819689,1170201047,17701627814,1101392922,17632819689,17632819689,0,1169964493,68807310,1101157183,236554,815,235739,17632819689,0,1101848704,1037048552,64756396,60947489,3320180,3124229,39213,36913,2074520081,137600080,2082610879,129509282,2074520081,2074520081,0,137572729,8090700,129482029,27351,98,27253,2074520081,0,129627738,122004327,7601575,7154576,341635,321436,1781,1690
131264937984,39899756631,18841551499,2216653196,18841551936,17668952597,1172598902,17737901353,1103650146,17668952597,17668952597,0,1172361832,68947941,1103413891,237070,815,236255,17668952597,0,1104105609,1039172979,64889306,61072677,3327570,3131200,39347,37035,2078770884,137882312,2086878235,129774961,2078770884,2078770884,0,137854902,8107253,129747649,27410,98,27312,2078770884,0,129893382,122254375,7617317,7169410,342410,322162,1793,1702
131533373440,39981351254,18880082307,2221186227,18880082720,17705085565,1174996742,17774174852,1105907455,17705085565,17705085565,0,1174759157,69088469,1105670688,237585,818,236767,17705085565,0,1106362890,1041297919,65021940,61197537,3334864,3138085,39463,37147,2083021489,138164738,2091145508,130040719,2083021489,2083021489,0,138137274,8123921,130013353,27464,98,27366,2083021489,0,130159324,122504658,7632903,7184024,343247,322963,1800,1708
131801808896,40062945825,18918613136,2225719234,18918613455,17741220169,1177392967,17810450129,1108163007,17741220169,17741220169,0,1177154907,69229141,1107925766,238060,819,237241,17741220169,0,1108618470,1043420891,65154703,61322661,3342142,3144941,39592,37273,2087272170,138447064,2095412839,130306395,2087272170,2087272170,0,138419533,8140571,130278962,27531,98,27433,2087272170,0,130425199,122754849,7648485,7198682,344045,323719,1804,1712
132070244352,40144540364,18957143805,2230252319,18957144240,17777350773,1179793032,17846721551,1110422254,17777350773,17777350773,0,1179554476,69369958,1110184518,238556,820,237736,17777350773,0,1110878088,1045547931,65287305,61447452,3349378,3151761,39705,37374,2091523455,138728864,2099680700,130571619,2091523455,2091523455,0,138701273,8157147,130544126,27591,98,27493,2091523455,0,130690385,123004469,7664186,7213429,344893,324511,1809,1717
132338679808,40226134972,18995674611,2234785331,18995675030,17813483728,1182190883,17882995520,1112679091,17813483728,17813483728,0,1181951830,69510971,1112440859,239053,821,238232,17813483728,0,1113135454,1047672613,65419799,61572046,3356761,3158727,39816,37473,2095774245,139011086,2103947879,130837452,2095774245,2095774245,0,138983454,8173536,130809918,27632,98,27534,2095774245,0,130956039,123254674,7679915,7228274,345687,325250,1813,1720
132607115264,40307729627,19034205424,2239318378,19034205825,17849614515,1184590909,17919267881,1114937543,17849614515,17849614515,0,1184351349,69652544,1114698805,239560,822,238738,17849614515,0,1115394863,1049798724,65552457,61696856,3364112,3165655,39917,37570,2100024948,139293430,2108215216,131103162,2100024948,2100024948,0,139265733,8190170,131075563,27697,98,27599,2100024948,0,131221912,123504875,7695504,7242937,346498,326025,1819,1726
132875550720,40389324262,19072736325,2243851388,19072736549,17885746280,1186990045,17955540837,1117195488,17885746280,17885746280,0,1186750019,69793730,1116956289,240026,827,239199,17885746280,0,1117653802,1051924732,65684838,61821431,3371348,3172455,40031,37671,2104276380,139575008,2112483150,131368238,2104276380,2104276380,0,139547254,8206671,131340583,27754,99,27655,2104276380,0,131486995,123754424,7711118,7257631,347314,326794,1827,1734
133143986176,40470918780,19111267096,2248384420,19111267264,17921877433,1189389663,17991812631,1119454465,17921877433,17921877433,0,1189149183,69934366,1119214817,240480,832,239648,17921877433,0,1119912889,1054051311,65817308,61946238,3378821,3179470,40165,37798,2108527794,139856626,2116750948,131633472,2108527794,2108527794,0,139828819,8223055,131605764,27807,99,27708,2108527794,0,131752229,124004233,7726656,7272265,348097,327522,1837,1744
133412421632,40552513332,19149797789,2252917448,19149798095,17958006968,1191790821,18028083086,1121714703,17958006968,17958006968,0,1191549861,70075282,1121474579,240960,836,240124,17958006968,0,1122172909,1056178693,65950562,62071671,3386095,3186296,40295,37919,2112777711,140139737,2121017446,131900002,2112777711,2112777711,0,140111860,8239636,131872224,27877,99,27778,2112777711,0,132018773,124255229,7742321,7286948,348921,328295,1845,1752
133680857088,40634107923,19188328567,2257450454,19188328902,17994137208,1194191359,18064354560,1123974007,17994137208,17994137208,0,1193949936,70216516,1123733420,241423,836,240587,17994137208,0,1124432956,1058305875,66083011,62196221,3393544,3193287,40425,38037,2117029641,140420813,2125285704,132164750,2117029641,2117029641,0,140392862,8255964,132136898,27951,99,27852,2117029641,0,132283136,124504202,7758138,7301874,349733,329060,1855,1762
133949292544,40715702558,19226859359,2261983493,19226859706,18030270763,1196588596,18100629007,1126230352,18030270763,18030270763,0,1196346681,70357405,1125989276,241915,839,241076,18030270763,0,1126689532,1060429750,66215669,62321174,3400945,3200211,40535,38141,2121280385,140703108,2129553073,132430420,2121280385,2121280385,0,140675106,8272588,132402518,28002,100,27902,2121280385,0,132548826,124754221,7773916,7316750,350506,329783,1858,1764
134217728000,40797297158,19265390110,2266516542,19265390506,18066403244,1198986866,18136902605,1128487505,18066403244,18066403244,0,1198744464,70498522,1128245942,242402,839,241563,18066403244,0,1128946511,1062553775,66348976,62446729,3408311,3207176,40666,38262,2125531274,140985268,2133820648,132695894,2125531274,2125531274,0,140957205,8289273,132667932,28063,101,27962,2125531274,0,132814580,125004201,7789426,7331393,351331,330565,1868,1773
134486163456,40878891659,19303920858,2271049584,19303921217,18102533890,1201386968,18173174278,1130746580,18102533890,18102533890,0,1201144112,70639548,1130504564,242856,840,242016,18102533890,0,1131205864,1064680329,66481767,62571742,3415703,3214131,40778,38362,2129781718,141267866,2138087878,132961706,2129781718,2129781718,0,141239742,8306059,132933683,28124,101,28023,2129781718,0,133080562,125254340,7805133,7346197,352175,331370,1872,1776
134754598912,40960486162,19342451603,2275582584,19342451975,18138665459,1203786144,18209446925,1133004678,18138665459,18138665459,0,1203542828,70780624,1132762204,243316,842,242474,18138665459,0,1133464111,1066805695,66614664,62696865,3423172,3221183,40881,38461,2134032529,141550055,2142355164,133227420,2134032529,2134032529,0,141521879,8322534,133199345,28176,101,28075,2134032529,0,133346284,125504565,7820742,7360876,352976,332123,1877,1781
135023034368,41042080911,19380982548,2280115603,19380982760,18174795918,1206186630,18245718724,1135263824,18174795918,18174795918,0,1205942819,70921958,1135020861,243811,848,242963,18174795918,0,1135723622,1068932155,66747752,62822104,3430451,3228034,40994,38568,2138283840,141831763,2146622908,133492695,2138283840,2138283840,0,141803526,8338967,133464559,28237,101,28136,2138283840,0,133611663,125754417,7836189,7375472,353794,332886,1880,1784
135291469824,41123675489,19419513338,2284648624,19419513527,18210927047,1208586291,18281991032,1137522306,18210927047,18210927047,0,1208342005,71063136,1137278869,244286,849,243437,18210927047,0,1137981732,1071057369,66881247,62947724,3437885,3235064,41141,38712,2142535469,142113155,2150891054,133757570,2142535469,2142535469,0,142084858,8355484,133729374,28297,101,28196,2142535469,0,133876617,126003771,7851805,7390207,354550,333607,1886,1789
135559905280,41205270023,19458044072,2289181667,19458044284,18247058377,1210985695,18318263191,1139780881,18247058377,18247058377,0,1210740961,71203961,1139537000,244734,853,243881,18247058377,0,1140240456,1073183554,67014080,63072705,3445184,3241931,41241,38810,2146786073,142395594,2155158089,134023578,2146786073,2146786073,0,142367238,8371915,133995323,28356,101,28255,2146786073,0,134142367,126254131,7867605,7405009,355376,334390,1890,1793
