boundary,total,inert,ramified,split,inert_trivial,inert_non_trivial,inert_rank_inc,inert_rank_same,inert_rank_0,inert_rank_0_inc,inert_rank_0_same,inert_rank_1,inert_rank_1_inc,inert_rank_1_same,inert_rank_2,inert_rank_2_inc,inert_rank_2_same,inert_cyclic_0,inert_cyclic_0_rank_same,inert_cyclic_1,inert_cyclic_1_rank_same,inert_cyclic_2,inert_cyclic_2_rank_same,inert_cyclic_3,inert_cyclic_3_rank_same,inert_cyclic_4,inert_cyclic_4_rank_same,ramified_trivial,ramified_non_trivial,ramified_rank_inc,ramified_rank_same,ramified_rank_0,ramified_rank_0_inc,ramified_rank_0_same,ramified_rank_1,ramified_rank_1_inc,ramified_rank_1_same,ramified_rank_2,ramified_rank_2_inc,ramified_rank_2_same,ramified_cyclic_0,ramified_cyclic_0_rank_same,ramified_cyclic_1,ramified_cyclic_1_rank_same,ramified_cyclic_2,ramified_cyclic_2_rank_same,ramified_cyclic_3,ramified_cyclic_3_rank_same,ramified_cyclic_4,ramified_cyclic_4_rank_same
93147103232,28313324488,13566801347,1179721882,13566801259,12951953137,614848210,12978678454,588122893,12951953137,12951953137,0,614798911,26725218,588073693,49299,99,49200,12951953137,0,588669602,563079256,25415692,24311578,712620,681900,997,959,1126294828,53427054,1128614664,51107218,1126294828,1126294828,0,53422905,2319835,51103070,4149,1,4148,1126294828,0,51194195,48970850,2187029,2092303,41680,39916,1,1
93415538688,28394919074,13605898754,1183121629,13605898691,12989278151,616620603,13016080719,589818035,12989278151,12989278151,0,616571149,26802468,589768681,49454,100,49354,12989278151,0,590365607,564701410,25489508,24382115,715032,684192,1002,964,1129540773,53580856,1131867247,51254382,1129540773,1129540773,0,53576693,2326473,51250220,4163,1,4162,1129540773,0,51341431,49111740,2193423,2098413,41838,40066,1,1
93683974144,28476513590,13644996107,1186521381,13644996102,13026602020,618394087,13053482017,591514090,13026602020,13026602020,0,618344469,26879897,591464572,49618,100,49518,13026602020,0,592063172,566324843,25562872,24452281,717418,686479,1007,969,1132785387,53735994,1135118527,51402854,1132785387,1132785387,0,53731820,2333139,51398681,4174,1,4173,1132785387,0,51490026,49253948,2199774,2104495,42019,40237,1,1
93952409600,28558108142,13684093475,1189921180,13684093487,13063927408,620166067,13090884375,593209100,13063927408,13063927408,0,620116304,26956867,593159437,49763,100,49663,13063927408,0,593758729,567946725,25636733,24522949,719831,688790,1011,973,1136030988,53890192,1138370829,51550351,1136030988,1136030988,0,53886001,2339840,51546161,4191,1,4190,1136030988,0,51637684,49395174,2206124,2110579,42191,40406,2,2
94220845056,28639702757,13723190903,1193320978,13723190876,13101249828,621941075,13128283794,594907109,13101249828,13101249828,0,621891157,27033866,594857291,49918,100,49818,13101249828,0,595457316,569571609,25710604,24593636,722219,691068,1018,978,1139275952,54045026,1141622520,51698458,1139275952,1139275952,0,54040828,2346567,51694261,4198,1,4197,1139275952,0,51785826,49536862,2212640,2116830,42360,40567,2,2
94489280512,28721297390,13762288406,1196720759,13762288225,13138574898,623713508,13165685478,596602928,13138574898,13138574898,0,623663441,27110480,596552961,50067,100,49967,13138574898,0,597153204,571194147,25784430,24664304,724781,693524,1026,986,1142521850,54198909,1144875201,51845558,1142521850,1142521850,0,54194695,2353350,51841345,4214,1,4213,1142521850,0,51933197,49677755,2218975,2122870,42521,40718,2,2
94757715968,28802891970,13801385831,1200120521,13801385618,13175897078,625488753,13203084740,598301091,13175897078,13175897078,0,625438561,27187562,598250999,50192,100,50092,13175897078,0,598851880,572819103,25858392,24735029,727259,695877,1030,990,1145767537,54352984,1148127604,51992917,1145767537,1145767537,0,54348754,2360066,51988688,4230,1,4229,1145767537,0,52080666,49818792,2225397,2129022,42689,40872,2,2
95026151424,28884486456,13840483122,1203520277,13840483057,13213220149,627262973,13240484868,599998254,13213220149,13213220149,0,627212626,27264619,599948007,50347,100,50247,13213220149,0,600549817,574443371,25932082,24805431,729696,698214,1031,991,1149012963,54507314,1151379679,52140598,1149012963,1149012963,0,54503072,2366715,52136357,4242,1,4241,1149012963,0,52228526,49960281,2231702,2135053,42842,41021,2,2
95294586880,28966081059,13879580641,1206920027,13879580391,13250545025,629035616,13277887011,601693630,13250545025,13250545025,0,628985142,27341886,601643256,50474,100,50374,13250545025,0,602246102,576065746,26005842,24875939,732156,700569,1042,1002,1152258982,54661045,1154632417,52287610,1152258982,1152258982,0,54656788,2373434,52283354,4257,1,4256,1152258982,0,52375690,50101017,2238092,2141160,43004,41175,2,2
95563022336,29047675673,13918677974,1210319819,13918677880,13287871275,630806699,13315290477,603387497,13287871275,13287871275,0,630756093,27419102,603336991,50606,100,50506,13287871275,0,603940879,577686678,26079592,24946420,734573,702885,1049,1008,1155504169,54815650,1157884443,52435376,1155504169,1155504169,0,54811377,2380273,52431104,4273,1,4272,1155504169,0,52523776,50242521,2244412,2147229,43187,41352,2,2
95831457792,29129270300,13957775500,1213719587,13957775213,13325194366,632581134,13352690379,605085121,13325194366,13325194366,0,632530391,27495913,605034478,50743,100,50643,13325194366,0,605638957,579311167,26153356,25017068,737024,705230,1054,1013,1158750040,54969547,1161137035,52582552,1158750040,1158750040,0,54965258,2386994,52578264,4289,1,4288,1158750040,0,52671131,50383436,2250771,2153318,43354,41508,2,2
96099893248,29210864925,13996872855,1217119344,13996872726,13362517449,634355406,13390090381,606782474,13362517449,13362517449,0,634304517,27572832,606731685,50889,100,50789,13362517449,0,607337159,580935737,26226938,25087469,739360,707460,1060,1019,1161995087,55124257,1164388842,52730502,1161995087,1161995087,0,55119959,2393754,52726205,4298,1,4297,1161995087,0,52819281,50525139,2257154,2159401,43522,41663,2,2
96368328704,29292459477,14035970238,1220519120,14035970119,13399841568,636128670,13427491615,608478623,13399841568,13399841568,0,636077616,27649947,608427669,51054,100,50954,13399841568,0,609034649,582559460,26300070,25157371,741835,709817,1062,1021,1165240696,55278424,1167641110,52878010,1165240696,1165240696,0,55274114,2400413,52873701,4310,1,4309,1165240696,0,52966870,50666358,2263564,2165528,43678,41813,2,2
96636764160,29374054169,14075067597,1223918935,14075067637,13437164817,637902780,13464891733,610175864,13437164817,13437164817,0,637851571,27726816,610124755,51209,100,51109,13437164817,0,610732817,584184070,26373376,25227472,744309,712185,1069,1028,1168486939,55431996,1170894093,53024842,1168486939,1168486939,0,55427672,2407153,53020519,4324,1,4323,1168486939,0,53113870,50806908,2269967,2171649,43833,41960,2,2
96905199616,29455648664,14114165032,1227318673,14114164959,13474492022,639673010,13502295485,611869547,13474492022,13474492022,0,639621653,27803363,611818290,51357,100,51257,13474492022,0,612426813,585804752,26447005,25297977,746756,714525,1079,1036,1171733269,55585404,1174147036,53171637,1171733269,1171733269,0,55581064,2413766,53167298,4340,1,4339,1171733269,0,53260724,50947430,2276342,2177754,43996,42112,2,2
97173635072,29537243211,14153262292,1230718479,14153262440,13511817565,641444727,13539697960,613564332,13511817565,13511817565,0,641393235,27880295,613512940,51492,100,51392,13511817565,0,614122485,587426773,26520509,25368305,749152,716816,1089,1046,1174978613,55739866,1177399081,53319398,1174978613,1174978613,0,55735511,2420467,53315044,4355,1,4354,1174978613,0,53408626,51088890,2282721,2183881,44162,42271,2,2
97442070528,29618837793,14192359718,1234118244,14192359831,13549143012,643216706,13577100672,615259046,13549143012,13549143012,0,643165069,27957560,615207509,51637,100,51537,13549143012,0,615818251,589048561,26594094,25438722,751625,719170,1099,1056,1178224297,55893947,1180651452,53466792,1178224297,1178224297,0,55889572,2427154,53462418,4375,1,4374,1178224297,0,53556116,51229975,2289137,2190020,44317,42421,2,2
97710505984,29700432466,14231457175,1237518036,14231457255,13586466771,644990404,13614501084,616956091,13586466771,13586466771,0,644938604,28034213,616904391,51800,100,51700,13586466771,0,617515751,590672637,26667614,25509114,754137,721581,1102,1059,1181469609,56048427,1183903259,53614777,1181469609,1181469609,0,56044043,2433649,53610394,4384,1,4383,1181469609,0,53703983,51371610,2295556,2196188,44502,42594,2,2
97978941440,29782026990,14270554565,1240917772,14270554653,13623792277,646762288,13651903933,618650632,13623792277,13623792277,0,646710326,28111556,618598770,51962,100,51862,13623792277,0,619211123,592294035,26741444,25579689,756650,723980,1109,1066,1184714781,56202991,1187155280,53762492,1184714781,1184714781,0,56198596,2440498,53758098,4395,1,4394,1184714781,0,53851836,51512912,2302083,2202421,44675,42763,2,2
98247376896,29863621534,14309651977,1244317525,14309652032,13661116789,648535188,13689305381,620346596,13661116789,13661116789,0,648483091,28188492,620294599,52097,100,51997,13661116789,0,620907984,593917282,26814868,25649888,759123,726357,1116,1072,1187961010,56356515,1190408130,53909395,1187961010,1187961010,0,56352112,2447119,53904993,4403,1,4402,1187961010,0,53998716,51653464,2308545,2208595,44849,42932,2,2
98515812352,29945216174,14348749345,1247717341,14348749488,13698441697,650307648,13726707421,622041924,13698441697,13698441697,0,650255400,28265623,621989777,52248,101,52147,13698441697,0,622604652,595539997,26888113,25720060,761519,728648,1116,1072,1191206924,56510417,1193660782,54056559,1191206924,1191206924,0,56506002,2453857,54052145,4415,1,4414,1191206924,0,54145939,51794239,2315034,2214800,45027,43104,2,2
98784247808,30026810781,14387846912,1251117094,14387846775,13735768263,652078649,13764111195,623735717,13735768263,13735768263,0,652026254,28342831,623683423,52395,101,52294,13735768263,0,624299551,597160995,26961522,25790263,764060,731088,1121,1077,1194451985,56665109,1196912546,54204548,1194451985,1194451985,0,56660686,2460559,54200127,4423,2,4421,1194451985,0,54293925,51935848,2321555,2221005,45204,43272,2,2
99052683264,30108405375,14426944306,1254516859,14426944210,13773093562,653850744,13801513224,625431082,13773093562,13773093562,0,653798204,28419561,625378643,52540,101,52439,13773093562,0,625995472,598783556,27035047,25860546,766558,733459,1127,1082,1197697674,56819185,1200164805,54352054,1197697674,1197697674,0,56814753,2467129,54347624,4432,2,4430,1197697674,0,54441307,52076968,2328086,2227236,45358,43418,2,2
99321118720,30189999932,14466041627,1257916645,14466041660,13810418096,655623531,13838913992,627127635,13810418096,13810418096,0,655570848,28495795,627075053,52683,101,52582,13810418096,0,627692247,600407381,27108360,25930713,769106,735869,1135,1090,1200943175,56973470,1203417064,54499581,1200943175,1200943175,0,56969024,2473887,54495137,4446,2,4444,1200943175,0,54588995,52218201,2334512,2233370,45515,43564,2,2
99589554176,30271594579,14505139178,1261316417,14505138984,13847743948,657395230,13876316446,628822732,13847743948,13847743948,0,657342378,28572397,628769981,52852,101,52751,13847743948,0,629387618,602029506,27181962,26001081,771656,738297,1142,1097,1204189182,57127235,1206669751,54646666,1204189182,1204189182,0,57122780,2480567,54642213,4455,2,4453,1204189182,0,54736277,52359093,2340844,2239420,45657,43698,2,2
99857989632,30353189104,14544236656,1264716202,14544236246,13885069188,659167468,13913718533,630518123,13885069188,13885069188,0,659114472,28649243,630465229,52996,102,52894,13885069188,0,631083264,603651650,27255908,26071804,774151,740672,1149,1103,1207434490,57281712,1209921737,54794465,1207434490,1207434490,0,57277245,2487245,54790000,4467,2,4465,1207434490,0,54884195,52500621,2347218,2245513,45829,43863,3,3
100126425088,30434783735,14583334042,1268115937,14583333756,13922394498,660939544,13951120848,632213194,13922394498,13922394498,0,660886402,28726248,632160154,53142,102,53040,13922394498,0,632778768,605273451,27329827,26142536,776654,743060,1153,1107,1210680439,57435498,1213174461,54941476,1210680439,1210680439,0,57431025,2494020,54937005,4473,2,4471,1210680439,0,55031416,52641357,2353621,2251630,45984,44014,4,4
100394860544,30516378288,14622431328,1271515682,14622431278,13959720934,662710394,13988524111,633907217,13959720934,13959720934,0,662657092,28803075,633854017,53302,102,53200,13959720934,0,634473684,606894831,27403149,26212679,779103,745397,1156,1110,1213926557,57589125,1216427271,55088411,1213926557,1213926557,0,57584637,2500712,55083925,4488,2,4486,1213926557,0,55178482,52782003,2359985,2257732,46166,44186,4,4
100663296000,30597972874,14661528675,1274915471,14661528728,13997044722,664483953,14025925099,635603576,13997044722,13997044722,0,664430485,28880274,635550211,53468,103,53365,13997044722,0,636170665,608517887,27476983,26283347,781676,747862,1161,1115,1217172349,57743122,1219679807,55235664,1217172349,1217172349,0,57738618,2507456,55231162,4504,2,4502,1217172349,0,55325877,52922917,2366405,2263894,46332,44347,4,4
100931731456,30679567440,14700626052,1278315282,14700626106,14034368447,666257605,14063325940,637300112,14034368447,14034368447,0,666203993,28957390,637246603,53612,103,53509,14034368447,0,637868074,610141545,27550569,26353669,784186,750271,1164,1118,1220417215,57898067,1222931367,55383915,1220417215,1220417215,0,57893552,2514150,55379402,4515,2,4513,1220417215,0,55474244,53064885,2372818,2270017,46486,44496,4,4
101200166912,30761162114,14739723453,1281715022,14739723639,14071694892,668028561,14100729620,638993833,14071694892,14071694892,0,667974789,29034625,638940164,53772,103,53669,14071694892,0,639562702,611762269,27624265,26424142,786655,752632,1167,1121,1223662796,58052226,1226183572,55531450,1223662796,1223662796,0,58047694,2520774,55526920,4532,2,4530,1223662796,0,55621880,53206161,2379147,2276092,46663,44663,4,4
101468602368,30842756777,14778820875,1285114833,14778821069,14109020279,669800596,14138131953,640688922,14109020279,14109020279,0,669746674,29111571,640635103,53922,103,53819,14109020279,0,641258629,613384489,27697709,26494455,789166,755035,1170,1124,1226908539,58206294,1229436065,55678768,1226908539,1226908539,0,58201753,2527524,55674229,4541,2,4539,1226908539,0,55769322,53347121,2385586,2282276,46841,44828,4,4
101737037824,30924351348,14817918230,1288514655,14817918463,14146345597,671572633,14175533998,642384232,14146345597,14146345597,0,671518581,29188298,642330283,54052,103,53949,14146345597,0,642954102,615006666,27771569,26564983,791732,757503,1178,1131,1230154277,58360378,1232688521,55826134,1230154277,1230154277,0,58355823,2534242,55821581,4555,2,4553,1230154277,0,55916742,53488106,2392079,2288494,46998,44977,4,4
102005473280,31005945918,14857015582,1291914411,14857015925,14183671526,673344056,14212937001,644078581,14183671526,14183671526,0,673289854,29265372,644024482,54202,103,54099,14183671526,0,644649360,616628133,27845151,26635397,794163,759819,1180,1133,1233399716,58514695,1235940713,55973698,1233399716,1233399716,0,58510128,2540995,55969133,4567,2,4565,1233399716,0,56064418,53629370,2398554,2294637,47152,45122,4,4
102273908736,31087540470,14896112997,1295314162,14896113311,14220997450,675115547,14250340132,645772865,14220997450,14220997450,0,675061207,29342579,645718628,54340,103,54237,14220997450,0,646344917,618249729,27918485,26705593,796616,762165,1189,1141,1236645101,58669061,1239192850,56121312,1236645101,1236645101,0,58664486,2547747,56116739,4575,2,4573,1236645101,0,56212114,53770619,2405063,2300850,47305,45266,4,4
102542344192,31169135016,14935210350,1298713976,14935210690,14258322203,676888147,14287742109,647468241,14258322203,14258322203,0,676833638,29419803,647413835,54509,103,54406,14258322203,0,648040960,619871863,27992308,26776206,799174,764619,1196,1147,1239891337,58822639,1242445814,56268162,1239891337,1239891337,0,58818053,2554475,56263578,4586,2,4584,1239891337,0,56359163,53911213,2411419,2306939,47467,45422,4,4
102810779648,31250729683,14974307867,1302113771,14974308045,14295649246,678658621,14325146024,649161843,14295649246,14295649246,0,678603978,29496675,649107303,54643,103,54540,14295649246,0,649735679,621492993,28065495,26846219,801598,766934,1206,1157,1243137566,58976205,1245698849,56414922,1243137566,1243137566,0,58971603,2561281,56410322,4602,2,4600,1243137566,0,56506113,54051668,2417839,2313055,47647,45595,4,4
103079215104,31332324283,15013405310,1305513548,15013405425,14332973575,680431735,14362547548,650857762,14332973575,14332973575,0,680376952,29573869,650803083,54783,104,54679,14332973575,0,651432273,623115727,28139352,26916850,804117,769345,1210,1161,1246383326,59130222,1248951289,56562259,1246383326,1246383326,0,59125602,2567960,56557642,4620,3,4617,1246383326,0,56653611,54192776,2424159,2319089,47828,45773,4,4
103347650560,31413918925,15052502707,1308913340,15052502878,14370296207,682206500,14399947845,652554862,14370296207,14370296207,0,682151555,29651533,652500022,54945,105,54840,14370296207,0,653130907,624739953,28212803,26987152,806631,771753,1214,1164,1249629198,59284142,1252203892,56709448,1249629198,1249629198,0,59279504,2574691,56704813,4638,3,4635,1249629198,0,56800995,54333745,2430497,2325123,48008,45941,4,4
