boundary,total,inert,ramified,split,inert_trivial,inert_non_trivial,inert_rank_inc,inert_rank_same,inert_rank_0,inert_rank_0_inc,inert_rank_0_same,inert_rank_1,inert_rank_1_inc,inert_rank_1_same,inert_rank_2,inert_rank_2_inc,inert_rank_2_same,inert_rank_3,inert_rank_3_inc,inert_rank_3_same,inert_cyclic_0,inert_cyclic_0_rank_same,inert_cyclic_1,inert_cyclic_1_rank_same,inert_cyclic_2,inert_cyclic_2_rank_same,inert_cyclic_3,inert_cyclic_3_rank_same,inert_cyclic_4,inert_cyclic_4_rank_same,ramified_trivial,ramified_non_trivial,ramified_rank_inc,ramified_rank_same,ramified_rank_0,ramified_rank_0_inc,ramified_rank_0_same,ramified_rank_1,ramified_rank_1_inc,ramified_rank_1_same,ramified_rank_2,ramified_rank_2_inc,ramified_rank_2_same,ramified_cyclic_0,ramified_cyclic_0_rank_same,ramified_cyclic_1,ramified_cyclic_1_rank_same,ramified_cyclic_2,ramified_cyclic_2_rank_same,ramified_cyclic_3,ramified_cyclic_3_rank_same,ramified_cyclic_4,ramified_cyclic_4_rank_same
126969970688,38594243249,18332265453,1929712168,18332265628,17317531954,1014733499,17370920284,961345169,17317531954,17317531954,0,1014587359,53387919,961199440,146140,411,145729,0,0,0,17317531954,0,961890373,911275580,50524660,47865880,2158682,2045025,13644,12955,1822922957,106789211,1828540365,101171803,1822922957,1822922957,0,106774141,5617377,101156764,15070,31,15039,1822922957,0,101284134,95955821,5303695,5024434,185962,176182,350,327
127238406144,38675837913,18371022982,1933791894,18371023037,17354142108,1016880874,17407643526,963379456,17354142108,17354142108,0,1016734410,53501006,963233404,146464,412,146052,0,0,0,17354142108,0,963925198,913203201,50631667,47967272,2163851,2049931,13694,13000,1826777563,107014331,1832406732,101385162,1826777563,1826777563,0,106999224,5629138,101370086,15107,31,15076,1826777563,0,101497629,96158178,5314862,5035007,186382,176573,351,328
127506841600,38757432470,18409780466,1937871590,18409780414,17390754123,1019026343,17444368132,965412334,17390754123,17390754123,0,1018879550,53613597,965265953,146793,412,146381,0,0,0,17390754123,0,965958297,915129624,50738639,48068596,2168872,2054687,13742,13046,1830631058,107240532,1836272120,101599470,1830631058,1830631058,0,107225391,5641031,101584360,15141,31,15110,1830631058,0,101711792,96361120,5326423,5045922,186824,176989,352,329
127775277056,38839026961,18448537812,1941951325,18448537824,17427365381,1021172431,17481091637,967446175,17427365381,17427365381,0,1021025322,53725843,967299479,147109,413,146696,0,0,0,17427365381,0,967991888,917056772,50845700,48170136,2173943,2059479,13791,13092,1834485183,107466142,1840138153,101813172,1834485183,1834485183,0,107450973,5652939,101798034,15169,31,15138,1834485183,0,101925483,96563577,5337827,5056684,187310,177443,353,330
128043712512,38920621555,18487295153,1946031079,18487295323,17463976197,1023318956,17517815681,969479472,17463976197,17463976197,0,1023171511,53839070,969332441,147445,414,147031,0,0,0,17463976197,0,970026491,918984043,50952305,48271111,2178882,2064159,13833,13128,1838339278,107691801,1844003913,102027166,1838339278,1838339278,0,107676600,5664604,102011996,15201,31,15170,1838339278,0,102139273,96766315,5349176,5067452,187794,177896,357,333
128312147968,39002216169,18526052636,1950110799,18526052734,17500588635,1025464001,17554540977,971511659,17500588635,17500588635,0,1025316249,53951928,971364321,147752,414,147338,0,0,0,17500588635,0,972059502,920910006,51058925,48372182,2183945,2068961,13877,13172,1842192515,107918284,1847869199,102241600,1842192515,1842192515,0,107903043,5676652,102226391,15241,32,15209,1842192515,0,102354058,96969643,5360382,5078082,188243,178330,360,336
128580583424,39083810712,18564810027,1954190525,18564810160,17537201129,1027608898,17591266136,973543891,17537201129,17537201129,0,1027460819,54064593,973396226,148079,414,147665,0,0,0,17537201129,0,974092044,922835767,51165920,48473559,2188947,2073698,13908,13202,1846046939,108143586,1851735636,102454889,1846046939,1846046939,0,108128308,5688664,102439644,15278,33,15245,1846046939,0,102567643,97171797,5371588,5088730,188717,178781,360,336
128849018880,39165405242,18603567474,1958270234,18603567534,17573810631,1029756843,17627988299,975579175,17573810631,17573810631,0,1029608451,54177253,975431198,148392,415,147977,0,0,0,17573810631,0,976127165,924764208,51273348,48575277,2193987,2078469,13951,13244,1849901446,108368788,1855601813,102668421,1849901446,1849901446,0,108353485,5700334,102653151,15303,33,15270,1849901446,0,102781159,97374253,5382824,5099383,189142,179179,360,336
129117454336,39246999912,18642325022,1962350005,18642324885,17610423297,1031901725,17664713771,977611251,17610423297,17610423297,0,1031753043,54290058,977462985,148682,416,148266,0,0,0,17610423297,0,978159857,926689881,51380232,48676641,2198954,2083172,14000,13291,1853755380,108594625,1859467606,102882399,1853755380,1853755380,0,108579288,5712192,102867096,15337,34,15303,1853755380,0,102995045,97576920,5394249,5110196,189633,179643,361,337
129385889792,39328594456,18681082493,1966429729,18681082234,17647032673,1034049820,17701436316,979646177,17647032673,17647032673,0,1033900854,54403226,979497628,148966,417,148549,0,0,0,17647032673,0,980195597,928618449,51487223,48777914,2203989,2087933,14045,13332,1857609055,108820674,1863333128,103096601,1857609055,1857609055,0,108805311,5724039,103081272,15363,34,15329,1857609055,0,103209350,97779953,5405485,5120884,190115,180098,361,337
129654325248,39410188996,18719839864,1970509394,18719839738,17683644217,1036195647,17738160390,981679474,17683644217,17683644217,0,1036046357,54515756,981530601,149290,417,148873,0,0,0,17683644217,0,982229560,930545682,51593770,48878923,2208933,2092616,14094,13380,1861462224,109047170,1867198205,103311189,1861462224,1861462224,0,109031772,5735947,103295825,15398,34,15364,1861462224,0,103424070,97983438,5416761,5131505,190579,180544,362,338
129922760704,39491783653,18758597377,1974589144,18758597132,17720255749,1038341628,17774885051,983712326,17720255749,17720255749,0,1038192018,54628881,983563137,149610,421,149189,0,0,0,17720255749,0,984263304,932472052,51700662,48980313,2213910,2097348,14142,13424,1865315438,109273706,1871063245,103525899,1865315438,1865315438,0,109258280,5747772,103510508,15426,35,15391,1865315438,0,103638622,98186764,5428273,5142442,191022,180963,363,339
130191196160,39573378221,18797354817,1978668813,18797354591,17756867097,1040487720,17811609698,985745119,17756867097,17756867097,0,1040337809,54742179,985595630,149911,422,149489,0,0,0,17756867097,0,986296467,934397781,51808233,49082261,2218920,2102117,14189,13471,1869169374,109499439,1874928889,103739924,1869169374,1869169374,0,109483982,5759480,103724502,15457,35,15422,1869169374,0,103852540,98389581,5439598,5153188,191479,181392,365,341
130459631616,39654972685,18836112064,1982748491,18836112130,17793478021,1042634043,17848333481,987778583,17793478021,17793478021,0,1042483809,54855037,987628772,150234,423,149811,0,0,0,17793478021,0,988330140,936324408,51915440,49183940,2223988,2106902,14241,13522,1873023169,109725322,1878794521,103953970,1873023169,1873023169,0,109709836,5771317,103938519,15486,35,15451,1873023169,0,104066787,98592557,5450761,5163807,191923,181814,365,341
130728067072,39736567395,18874869657,1986828236,18874869502,17830088868,1044780789,17885057330,989812327,17830088868,17830088868,0,1044630266,54968039,989662227,150523,423,150100,0,0,0,17830088868,0,990364959,938252061,52021893,49284840,2229111,2111748,14303,13578,1876876614,109951622,1882659875,104168361,1876876614,1876876614,0,109936102,5783226,104152876,15520,35,15485,1876876614,0,104281447,98795947,5461909,5174337,192380,182250,366,342
130996502528,39818161966,18913627016,1990907964,18913626986,17866699290,1046927726,17921780775,991846241,17866699290,17866699290,0,1046776873,55081060,991695813,150853,425,150428,0,0,0,17866699290,0,992399566,940179401,52128838,49386273,2234116,2116515,14353,13624,1880730188,110177776,1886525372,104382592,1880730188,1880730188,0,110162220,5795149,104367071,15556,35,15521,1880730188,0,104495632,98998828,5473359,5185189,192861,182710,368,344
131264937984,39899756631,18952384487,1994987691,18952384453,17903310894,1049073593,17958505244,993879243,17903310894,17903310894,0,1048922429,55193925,993728504,151164,425,150739,0,0,0,17903310894,0,994433184,942106217,52235594,49487255,2239241,2121352,14410,13680,1884583450,110404241,1890390493,104597198,1884583450,1884583450,0,110388652,5807008,104581644,15589,35,15554,1884583450,0,104710342,99202276,5484576,5195843,193364,183179,370,346
131533373440,39981351254,18991141961,1999067406,18991141887,17939921236,1051220725,17995228477,995913484,17939921236,17939921236,0,1051069251,55306815,995762436,151474,426,151048,0,0,0,17939921236,0,996467122,944033191,52343302,49589333,2244373,2126189,14454,13723,1888437030,110630376,1894256164,104811242,1888437030,1888437030,0,110614748,5819099,104795649,15628,35,15593,1888437030,0,104924664,99405142,5495857,5206515,193857,183646,370,346
131801808896,40062945825,19029899281,2003147122,19029899422,17976533286,1053365995,18031953073,997946208,17976533286,17976533286,0,1053214208,55419361,997794847,151787,426,151361,0,0,0,17976533286,0,998499714,945959016,52450605,49691112,2249380,2130942,14509,13777,1892291072,110856050,1898122088,105025034,1892291072,1892291072,0,110840389,5830981,105009408,15661,35,15626,1892291072,0,105138497,99607757,5507204,5217224,194315,184078,373,349
132070244352,40144540364,19068656798,2007226874,19068656692,18013147628,1055509170,18068680047,999976751,18013147628,18013147628,0,1055357082,55531992,999825090,152088,427,151661,0,0,0,18013147628,0,1000531402,947883948,52556625,49791529,2254490,2135782,14565,13831,1896145296,111081578,1901988165,105238709,1896145296,1896145296,0,111065899,5842834,105223065,15679,35,15644,1896145296,0,105352225,99810259,5518494,5227917,194804,184538,376,351
132338679808,40226134972,19107414161,2011306605,19107414206,18049760725,1057653436,18105405935,1002008226,18049760725,18049760725,0,1057501054,55644781,1001856273,152382,429,151953,0,0,0,18049760725,0,1002563660,949809188,52663177,49892591,2259593,2140607,14624,13887,1899998953,111307652,1905853651,105452954,1899998953,1899998953,0,111291948,5854663,105437285,15704,35,15669,1899998953,0,105566703,100013539,5529608,5238420,195260,184974,377,352
132607115264,40307729627,19146171645,2015386305,19146171677,18086372915,1059798730,18142131084,1004040561,18086372915,18086372915,0,1059646055,55757740,1003888315,152675,429,152246,0,0,0,18086372915,0,1004596159,951734713,52770438,49994134,2264780,2145528,14678,13940,1903852824,111533481,1909719419,105666886,1903852824,1903852824,0,111517745,5866560,105651185,15736,35,15701,1903852824,0,105780789,100216356,5540835,5249053,195742,185422,379,354
132875550720,40389324262,19184929036,2019466042,19184929184,18122980970,1061948066,18178852147,1006076889,18122980970,18122980970,0,1061795087,55870748,1005924339,152979,429,152550,0,0,0,18122980970,0,1006633397,953664887,52877217,50095224,2269750,2150247,14723,13981,1907706950,111759092,1913585466,105880576,1907706950,1907706950,0,111743319,5878481,105864838,15773,35,15738,1907706950,0,105994595,100418854,5552117,5259744,196228,185886,379,354
